Time_dec Time_JD TSI[W.m2] Unc TSI_after_corr[W.m2] Unc_after_corr
1.980651608487337398e+03 2.444478000000000000e+06 1.361445402785820761e+03 5.619140625000000220e-04 1.361540215840473138e+03 6.016340505445003138e-04
1.980654346338124469e+03 2.444479000000000000e+06 1.361381902785820785e+03 5.611328124999999997e-04 1.361674960926112817e+03 6.007975763692558445e-04
1.980657084188911767e+03 2.444480000000000000e+06 1.361223802785820908e+03 5.880859374999999585e-04 1.361443707947358916e+03 6.296559354151859715e-04
1.980659822039698838e+03 2.444481000000000000e+06 1.361069002785820885e+03 5.578125000000000401e-04 1.361438875265923343e+03 5.972425611244674189e-04
1.980662559890485909e+03 2.444482000000000000e+06 1.360786102785820731e+03 5.539062500000000366e-04 1.360903983974346374e+03 5.930601902482457227e-04
1.980665297741273207e+03 2.444483000000000000e+06 1.360499702785820773e+03 5.582031249999999971e-04 1.360314893980500528e+03 5.976607982120895994e-04
1.980668035592060278e+03 2.444484000000000000e+06 1.360332402785820705e+03 5.593749999999999764e-04 1.360112557162198755e+03 5.989155094749560324e-04
1.980670773442847349e+03 2.444485000000000000e+06 1.360229502785820841e+03 5.636718750000000453e-04 1.359881302528662673e+03 6.035161174388001259e-04
1.980673511293634419e+03 2.444486000000000000e+06 1.360226202785820760e+03 5.669921875000000049e-04 1.359696443439047698e+03 6.070711326835885515e-04
1.980676249144421718e+03 2.444487000000000000e+06 1.360409002785820803e+03 5.644531249999999592e-04 1.359904486199262919e+03 6.043525916140443785e-04
1.980678986995208788e+03 2.444488000000000000e+06 1.360803602785820885e+03 5.875000000000000231e-04 1.360710374425709688e+03 6.290285797837528092e-04
1.980681724845995859e+03 2.444489000000000000e+06 1.361194002785820885e+03 5.556640624999999514e-04 1.361221808158810290e+03 5.949422571425453179e-04
1.980684462696782930e+03 2.444490000000000000e+06 1.361618002785820863e+03 5.578125000000000401e-04 1.361959448840786763e+03 5.972425611244674189e-04
1.980687200547570228e+03 2.444491000000000000e+06 1.361926002785820856e+03 5.615234374999999566e-04 1.362376115282840374e+03 6.012158134568780250e-04
1.980689938398357299e+03 2.444492000000000000e+06 1.362096202785820878e+03 5.562499999999999953e-04 1.362489255953990551e+03 5.955696127739786971e-04
1.980692676249144370e+03 2.444493000000000000e+06 1.362142102785820725e+03 5.548828125000000375e-04 1.362334957117843942e+03 5.941057829673010654e-04
1.980695414099931440e+03 2.444494000000000000e+06 1.362160902785820781e+03 5.535156249999999712e-04 1.362344041355084983e+03 5.926419531606234338e-04
1.980698151950718739e+03 2.444495000000000000e+06 1.362092402785820923e+03 5.519531250000000349e-04 1.362142285612273326e+03 5.909690048101348204e-04
1.980700889801505809e+03 2.444496000000000000e+06 1.361967402785820923e+03 5.802734374999999516e-04 1.361812082489080240e+03 6.212911936627424705e-04
1.980703627652292880e+03 2.444497000000000000e+06 1.361859102785820824e+03 5.529296875000000357e-04 1.361571397798932594e+03 5.920145975291902715e-04
1.980706365503080178e+03 2.444498000000000000e+06 1.361815102785820727e+03 5.546874999999999506e-04 1.361522872095313005e+03 5.938966644234899752e-04
1.980709103353867249e+03 2.444499000000000000e+06 1.361843402785820899e+03 5.544921874999999721e-04 1.361698942354519659e+03 5.936875458796788850e-04
1.980711841204654320e+03 2.444500000000000000e+06 1.361887202785820818e+03 5.597656250000000418e-04 1.361896320092442465e+03 5.993337465625783213e-04
1.980714579055441391e+03 2.444501000000000000e+06 1.361909702785820855e+03 5.734375000000000539e-04 1.362037436251617009e+03 6.139720446293545292e-04
1.980717316906228689e+03 2.444502000000000000e+06 1.361897702785820911e+03 5.884765625000000239e-04 1.362150206316272033e+03 6.300741725028082604e-04
1.980720054757015760e+03 2.444503000000000000e+06 1.361804902785820786e+03 5.976562499999999887e-04 1.362042243781969091e+03 6.399027440619292845e-04
1.980722792607802830e+03 2.444504000000000000e+06 1.361631902785820785e+03 6.214843749999999665e-04 1.361671207948136271e+03 6.654152064068820762e-04
1.980725530458589901e+03 2.444505000000000000e+06 1.361469502785820850e+03 5.964843750000000094e-04 1.361342143762520891e+03 6.386480327990628515e-04
1.980728268309377199e+03 2.444506000000000000e+06 1.361347802785820932e+03 6.113281250000000009e-04 1.360966361678144040e+03 6.545410421287054924e-04
1.980731006160164270e+03 2.444507000000000000e+06 1.361413602785820785e+03 6.060546875000000396e-04 1.361180719009852965e+03 6.488948414458061646e-04
1.980733744010951341e+03 2.444508000000000000e+06 1.361559502785820769e+03 5.798828124999999946e-04 1.361459839214274098e+03 6.208729565751202901e-04
1.980736481861738639e+03 2.444509000000000000e+06 1.361762702785820920e+03 5.660156250000000040e-04 1.361920303803885872e+03 6.060255399645331003e-04
1.980739219712525710e+03 2.444510000000000000e+06 1.361903402785820845e+03 5.732421874999999670e-04 1.362189944049415999e+03 6.137629260855433306e-04
1.980741957563312781e+03 2.444511000000000000e+06 1.361913802785820735e+03 5.789062499999999938e-04 1.362028080035570383e+03 6.198273638560648389e-04
1.980744695414099851e+03 2.444512000000000000e+06 1.361882902785820761e+03 5.990234374999999466e-04 1.361820189930476090e+03 6.413665738686069161e-04
1.980747433264887150e+03 2.444513000000000000e+06 1.361867002785820887e+03 5.671874999999999833e-04 1.361677526593900438e+03 6.072802512273996417e-04
1.980750171115674220e+03 2.444514000000000000e+06 1.361912602785820809e+03 5.638671875000000238e-04 1.361739983740916614e+03 6.037252359826111078e-04
1.980752908966461291e+03 2.444515000000000000e+06 1.362004902785820832e+03 5.658203125000000255e-04 1.361964347450820014e+03 6.058164214207220101e-04
1.980755646817248362e+03 2.444516000000000000e+06 1.362086602785820787e+03 5.656250000000000470e-04 1.362156063091732221e+03 6.056073028769109199e-04
1.980758384668035660e+03 2.444517000000000000e+06 1.362127702785820929e+03 5.613281249999999781e-04 1.362238452483199126e+03 6.010066949130669347e-04
1.980761122518822731e+03 2.444518000000000000e+06 1.362135002785820916e+03 5.544921874999999721e-04 1.362292672952494286e+03 5.936875458796788850e-04
1.980763860369609802e+03 2.444519000000000000e+06 1.362123302785820897e+03 5.583984374999999755e-04 1.362448488742746804e+03 5.978699167559005812e-04
1.980766598220397100e+03 2.444520000000000000e+06 1.361977902785820788e+03 5.847656249999999990e-04 1.362129172036624141e+03 6.261009201703975459e-04
1.980769336071184171e+03 2.444521000000000000e+06 1.361849102785820833e+03 5.574218749999999747e-04 1.362165003247962659e+03 5.968243240368452385e-04
1.980772073921971241e+03 2.444522000000000000e+06 1.361568002785820909e+03 5.580078125000000186e-04 1.361619257148372981e+03 5.974516796682785092e-04
1.980774811772758312e+03 2.444523000000000000e+06 1.361275202785820738e+03 5.591796874999999979e-04 1.361111181314045780e+03 5.987063909311450506e-04
1.980777549623545610e+03 2.444524000000000000e+06 1.361001302785820826e+03 5.595703124999999549e-04 1.360535503828838273e+03 5.991246280187671226e-04
1.980780287474332681e+03 2.444525000000000000e+06 1.360864102785820705e+03 5.585937499999999540e-04 1.360247504026389379e+03 5.980790352997116715e-04
1.980783025325119752e+03 2.444526000000000000e+06 1.360913102785820911e+03 5.546874999999999506e-04 1.360342826007316717e+03 5.938966644234899752e-04
1.980785763175906823e+03 2.444527000000000000e+06 1.361145002785820907e+03 5.597656250000000418e-04 1.360801034962851190e+03 5.993337465625783213e-04
1.980788501026694121e+03 2.444528000000000000e+06 1.361518702785820778e+03 5.906250000000000042e-04 1.361630605903599871e+03 6.323744764847301445e-04
1.980791238877481192e+03 2.444529000000000000e+06 1.361900902785820790e+03 5.679687500000000057e-04 1.362577962204462210e+03 6.081167254026440027e-04
1.980793976728268262e+03 2.444530000000000000e+06 1.362057102785820916e+03 5.677734375000000272e-04 1.362858692163461228e+03 6.079076068588329124e-04
1.980796714579055333e+03 2.444531000000000000e+06 1.361978602785820840e+03 5.601562499999999988e-04 1.362610325507782363e+03 5.997519836502003933e-04
1.980799452429842631e+03 2.444532000000000000e+06 1.361725402785820734e+03 5.621093750000000005e-04 1.361972641256699035e+03 6.018431690883112957e-04
1.980802190280629702e+03 2.444533000000000000e+06 1.361429402785820912e+03 5.742187499999999679e-04 1.361295715356243591e+03 6.148085188045987817e-04
1.980804928131416773e+03 2.444534000000000000e+06 1.361203702785820724e+03 5.775390625000000359e-04 1.360839932381286189e+03 6.183635340493873157e-04
1.980807665982204071e+03 2.444535000000000000e+06 1.361062302785820748e+03 5.787109375000000153e-04 1.360443285244583876e+03 6.196182453122538571e-04
1.980810403832991142e+03 2.444536000000000000e+06 1.361149502785820914e+03 6.023437500000000146e-04 1.360816462696473081e+03 6.449215891133954501e-04
1.980813141683778213e+03 2.444537000000000000e+06 1.361238702785820806e+03 5.712890624999999653e-04 1.360813758762333691e+03 6.116717406474324282e-04
1.980815879534565283e+03 2.444538000000000000e+06 1.361486002785820801e+03 5.701171874999999859e-04 1.361459692638792603e+03 6.104170293845658868e-04
1.980818617385352582e+03 2.444539000000000000e+06 1.361670102785820745e+03 5.656250000000000470e-04 1.361803812499332480e+03 6.056073028769109199e-04
1.980821355236139652e+03 2.444540000000000000e+06 1.361774702785820864e+03 5.576171874999999532e-04 1.361946295270935252e+03 5.970334425806562203e-04
1.980824093086926723e+03 2.444541000000000000e+06 1.361810902785820872e+03 5.619140625000000220e-04 1.361989586221104446e+03 6.016340505445003138e-04
1.980826830937713794e+03 2.444542000000000000e+06 1.361792702785820893e+03 5.703124999999999644e-04 1.361998237763185216e+03 6.106261479283769771e-04
1.980829568788501092e+03 2.444543000000000000e+06 1.361710802785820761e+03 5.673828124999999618e-04 1.361925916543166295e+03 6.074893697712106235e-04
1.980832306639288163e+03 2.444544000000000000e+06 1.361543702785820869e+03 5.898437499999999818e-04 1.361608131580289182e+03 6.315380023094857836e-04
1.980835044490075234e+03 2.444545000000000000e+06 1.361385602785820765e+03 5.597656250000000418e-04 1.361469228184621443e+03 5.993337465625783213e-04
1.980837782340862532e+03 2.444546000000000000e+06 1.361215202785820793e+03 5.591796874999999979e-04 1.361382964481876570e+03 5.987063909311450506e-04
1.980840520191649603e+03 2.444547000000000000e+06 1.360965802785820870e+03 5.601562499999999988e-04 1.361012696229746098e+03 5.997519836502003933e-04
1.980843258042436673e+03 2.444548000000000000e+06 1.360702202785820873e+03 5.595703124999999549e-04 1.360634453967267518e+03 5.991246280187671226e-04
1.980845995893223744e+03 2.444549000000000000e+06 1.360467302785820721e+03 5.560546875000000168e-04 1.360317532097263211e+03 5.953604942301676068e-04
1.980848733744011042e+03 2.444550000000000000e+06 1.360296502785820849e+03 5.546874999999999506e-04 1.360117829186137442e+03 5.938966644234899752e-04
1.980851471594798113e+03 2.444551000000000000e+06 1.360201802785820746e+03 5.564453124999999738e-04 1.360065629048097207e+03 5.957787313177897873e-04
1.980854209445585184e+03 2.444552000000000000e+06 1.360176502785820730e+03 5.837890624999999981e-04 1.360166244668963373e+03 6.250553274513420948e-04
1.980856947296372255e+03 2.444553000000000000e+06 1.360135702785820740e+03 5.550781250000000160e-04 1.359976143522858592e+03 5.943149015111121557e-04
1.980859685147159553e+03 2.444554000000000000e+06 1.360203102785820874e+03 5.550781250000000160e-04 1.360122665925875253e+03 5.943149015111121557e-04
1.980862422997946624e+03 2.444555000000000000e+06 1.360313602785820876e+03 5.541015625000000151e-04 1.360239121509440338e+03 5.932693087920567045e-04
1.980865160848733694e+03 2.444556000000000000e+06 1.360483902785820874e+03 5.593749999999999764e-04 1.360457305411684729e+03 5.989155094749560324e-04
1.980867898699520765e+03 2.444557000000000000e+06 1.360684202785820844e+03 5.642578124999999807e-04 1.360678503384551732e+03 6.041434730702332882e-04
1.980870636550308063e+03 2.444558000000000000e+06 1.360929402785820912e+03 5.607421875000000427e-04 1.361062587298515837e+03 6.003793392816337724e-04
1.980873374401095134e+03 2.444559000000000000e+06 1.361133002785820736e+03 5.923828125000000274e-04 1.361237718319383021e+03 6.342565433790299566e-04
1.980876112251882205e+03 2.444560000000000000e+06 1.361338202785820840e+03 5.701171874999999859e-04 1.361537298624406048e+03 6.104170293845658868e-04
1.980878850102669503e+03 2.444561000000000000e+06 1.361470602785820802e+03 5.687500000000000281e-04 1.361642035426263647e+03 6.089531995778883636e-04
1.980881587953456574e+03 2.444562000000000000e+06 1.361524102785820787e+03 5.878906249999999801e-04 1.361525633935287260e+03 6.294468168713748812e-04
1.980884325804243645e+03 2.444563000000000000e+06 1.361574502785820869e+03 6.273437499999999717e-04 1.361507590637401563e+03 6.716887627212146748e-04
1.980887063655030715e+03 2.444564000000000000e+06 1.361619102785820814e+03 6.558593749999999754e-04 1.361461681932635202e+03 7.022200701176335236e-04
1.980889801505818014e+03 2.444565000000000000e+06 1.361702702785820748e+03 6.796874999999999532e-04 1.361589431346517131e+03 7.277325324625863153e-04
1.980892539356605084e+03 2.444566000000000000e+06 1.361805302785820913e+03 6.582031250000000425e-04 1.361830198742168932e+03 7.047294926433667148e-04
1.980895277207392155e+03 2.444567000000000000e+06 1.361847502785820780e+03 6.503906250000000356e-04 1.361821491084022455e+03 6.963647508909231055e-04
1.980898015058179226e+03 2.444568000000000000e+06 1.361904102785820896e+03 5.990234374999999466e-04 1.361990268688673950e+03 6.413665738686069161e-04
1.980900752908966524e+03 2.444569000000000000e+06 1.361912302785820884e+03 6.007812499999999698e-04 1.361981029054280498e+03 6.432486407629067282e-04
1.980903490759753595e+03 2.444570000000000000e+06 1.361911802785820782e+03 5.757812500000000127e-04 1.362000774405081984e+03 6.164814671550875036e-04
1.980906228610540666e+03 2.444571000000000000e+06 1.361909602785820880e+03 5.691406249999999851e-04 1.362129753024533329e+03 6.093714366655104357e-04
1.980908966461327964e+03 2.444572000000000000e+06 1.361814502785820878e+03 5.634765624999999584e-04 1.361906608872554216e+03 6.033069988949889273e-04
1.980911704312115035e+03 2.444573000000000000e+06 1.361695902785820863e+03 5.587890625000000409e-04 1.361618144205931912e+03 5.982881538435228701e-04
1.980914442162902105e+03 2.444574000000000000e+06 1.361614402785820857e+03 5.548828125000000375e-04 1.361439769198339036e+03 5.941057829673010654e-04
1.980917180013689176e+03 2.444575000000000000e+06 1.361600202785820784e+03 5.814453125000000394e-04 1.361445582435770348e+03 6.225459049256091204e-04
1.980919917864476474e+03 2.444576000000000000e+06 1.361596102785820904e+03 5.523437499999999918e-04 1.361282317431474667e+03 5.913872418977568924e-04
1.980922655715263545e+03 2.444577000000000000e+06 1.361705602785820929e+03 5.580078125000000186e-04 1.361494839588918467e+03 5.974516796682785092e-04
1.980925393566050616e+03 2.444578000000000000e+06 1.361862602785820854e+03 5.587890625000000409e-04 1.361810795385945539e+03 5.982881538435228701e-04
1.980928131416837687e+03 2.444579000000000000e+06 1.361993002785820863e+03 5.574218749999999747e-04 1.361951322910680574e+03 5.968243240368452385e-04
1.980930869267624985e+03 2.444580000000000000e+06 1.362127702785820929e+03 5.541015625000000151e-04 1.362138599147219566e+03 5.932693087920567045e-04
1.980933607118412056e+03 2.444581000000000000e+06 1.362268402785820854e+03 5.587890625000000409e-04 1.362478992599131743e+03 5.982881538435228701e-04
1.980936344969199126e+03 2.444582000000000000e+06 1.362339202785820817e+03 5.562499999999999953e-04 1.362754939269571651e+03 5.955696127739786971e-04
1.980939082819986197e+03 2.444583000000000000e+06 1.362200502785820845e+03 5.818359374999999964e-04 1.362278936554191432e+03 6.229641420132311924e-04
1.980941820670773495e+03 2.444584000000000000e+06 1.362082402785820705e+03 5.546874999999999506e-04 1.362166888950138400e+03 5.938966644234899752e-04
